,relax_refresh,cool_impress,light_interest,mystery_elegant,classic_creative,sexy_chic,klasiko_malikhain,fun_boring,M_F,pretty_adorable,beauty_cute,child_profe,calm_live,masikip_maayos,simple_luxury,crowded_neat,plain_sopshiticated,comfort_style,oldf_future,gorgeous_charm,masaya_nakakabagot,birthdate,college,gender,highschool1,highschool2,device,hobbies,primaryshop,shopnumber,shophours,shopitems,products,price,designorfunctionality,homepage,header_color,header_font_color,header_font_weight,header_letter_spacing,top_bottom_padding,left_right_padding,text_align,text_size,top_bottom_margin,left_right_margin,border_radius,button_bg_color,button_font_color,font_serif,font_sans_serif
405,5,1,2,4,2,4,2,4,2,3,3,2,4,5,2,2,1,2,3,3,3,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#FFEB3B,#0D47A1,700,1,12,8,1,2,8,8,0,#FFEB3B,#1B5E20,1,2
406,3,3,3,3,2,3,3,3,2,3,3,2,3,3,2,4,2,2,1,3,3,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#90CAF9,#3E2723,500,0,0,8,1,1,12,12,25,#2196F3,#FFEB3B,2,2
407,2,3,1,2,1,3,1,3,2,3,4,2,3,2,1,2,1,3,3,2,2,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#E91E63,#FFEB3B,700,0,16,8,0,0,8,8,25,#F44336,#FFF59D,2,2
408,4,1,1,4,5,3,5,1,4,5,5,2,5,5,2,5,4,2,3,4,2,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#90CAF9,#0D47A1,700,0,16,16,1,0,24,16,0,#FFEB3B,#3E2723,0,2
409,3,2,1,3,3,3,1,2,5,5,4,2,5,4,1,4,1,2,2,4,2,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#E91E63,#FFEB3B,700,0,8,12,1,2,24,8,25,#FFF59D,#3E2723,2,0
410,4,2,3,4,4,4,2,3,3,3,4,1,2,4,1,4,1,2,3,4,2,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#F48FB1,#880E4F,500,1,12,0,1,0,24,16,25,#FFF59D,#B71C1C,0,0
411,3,3,1,3,1,4,1,2,4,4,4,3,4,4,1,5,2,2,1,4,3,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#EF9A9A,#3E2723,500,1,0,0,1,1,16,12,25,#880E4F,#F57F17,2,1
412,5,1,1,5,4,5,1,2,4,2,2,2,3,1,2,1,1,2,1,3,2,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#90CAF9,#B71C1C,500,0,0,24,0,0,16,16,25,#FFEB3B,#1B5E20,2,1
413,3,3,3,4,4,3,3,5,5,4,3,3,4,3,2,4,4,3,2,4,3,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#0D47A1,#FFEB3B,700,1,16,12,0,0,16,24,0,#FFF59D,#2196F3,1,2
414,2,1,1,4,4,4,3,2,4,4,3,2,2,4,3,5,2,4,3,4,2,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#FFEB3B,#B71C1C,500,0,24,24,1,0,12,12,0,#FFF59D,#3E2723,2,2
415,3,5,3,5,3,3,3,1,5,1,3,4,3,4,4,3,3,4,3,3,3,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#F44336,#FFF59D,700,0,8,16,1,1,12,8,25,#F44336,#FFF59D,2,2
416,3,3,2,3,3,3,4,2,3,4,3,2,3,2,2,4,4,3,3,4,2,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#1B5E20,#FFF59D,500,0,12,12,0,2,24,16,25,#FFF59D,#3E2723,1,0
417,3,3,3,2,3,5,3,3,5,3,3,3,2,4,1,3,3,2,3,3,3,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#3E2723,#FFEB3B,700,1,12,8,1,1,12,16,0,#FFF59D,#880E4F,1,1
418,2,1,1,3,5,3,2,3,2,3,3,2,2,3,2,1,3,3,3,3,3,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#2196F3,#FFF59D,700,0,16,0,0,1,24,8,0,#FFF59D,#0D47A1,1,2
419,3,1,3,3,2,3,1,5,1,3,3,1,3,3,3,3,2,3,3,3,5,21,0,1,0,0,1,0,0,2,0,0,0,0,0,0,#FFEB3B,#0D47A1,700,1,8,24,1,1,16,24,0,#A5D6A7,#1B5E20,2,0
420,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#2196F3,#79FF48,700,1,8,8,0,0,16,24,0,#E91E63,#FFF59D,2,1
421,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#2196F3,#79FF48,700,0,24,24,0,1,24,8,0,#FFEB3B,#0D47A1,1,0
422,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#0D47A1,#79FF48,700,0,16,0,0,0,24,24,25,#2196F3,#FFF59D,1,1
423,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#880E4F,#FFEB3B,500,0,8,0,1,0,24,16,0,#3E2723,#F48FB1,0,2
424,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#90CAF9,#3E2723,500,1,24,12,0,0,8,12,25,#FFF59D,#0D47A1,0,0
425,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#1B5E20,#F57F17,500,0,0,0,1,1,8,24,25,#FFF59D,#1B5E20,0,2
426,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#2196F3,#FFF59D,700,1,8,12,0,0,16,24,0,#90CAF9,#3E2723,1,1
427,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#A5D6A7,#880E4F,500,0,0,24,0,1,8,24,0,#EF9A9A,#880E4F,1,1
428,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#0D47A1,#90CAF9,500,1,16,0,1,2,24,16,0,#2196F3,#FFEB3B,0,0
429,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#880E4F,#FFEB3B,700,0,16,0,1,0,16,24,0,#FFF59D,#1B5E20,1,0
430,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#3E2723,#BCAAA4,700,0,0,12,0,0,12,12,0,#FFF59D,#1B5E20,0,0
431,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#3E2723,#A5D6A7,500,0,24,16,0,1,12,16,25,#FFF59D,#0D47A1,2,1
432,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#0D47A1,#A5D6A7,700,0,24,12,0,0,12,24,0,#B71C1C,#FFEB3B,1,1
433,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#0D47A1,#F48FB1,500,0,8,24,0,2,12,24,25,#FFF59D,#880E4F,0,0
434,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#0D47A1,#FFEB3B,500,0,8,16,1,2,12,8,25,#F44336,#FFF59D,0,1
435,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#3E2723,#F57F17,700,0,12,12,0,0,24,24,0,#880E4F,#EF9A9A,1,1
436,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#A5D6A7,#3E2723,700,0,12,0,0,0,8,8,0,#0D47A1,#FFEB3B,2,0
437,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#FFF59D,#880E4F,700,1,16,16,1,0,8,24,25,#FFF59D,#880E4F,1,2
438,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#FFEB3B,#B71C1C,500,1,0,0,1,0,12,12,25,#F48FB1,#0D47A1,1,0
439,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#FFF59D,#B71C1C,700,0,24,0,0,1,8,12,0,#BCAAA4,#3E2723,1,2
440,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#FFEB3B,#0D47A1,700,1,12,8,1,2,8,8,0,#FFEB3B,#1B5E20,1,2
441,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#90CAF9,#3E2723,500,0,0,8,1,1,12,12,25,#2196F3,#FFEB3B,2,2
442,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#E91E63,#FFEB3B,700,0,16,8,0,0,8,8,25,#F44336,#FFF59D,2,2
443,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#90CAF9,#0D47A1,700,0,16,16,1,0,24,16,0,#FFEB3B,#3E2723,0,2
444,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#E91E63,#FFEB3B,700,0,8,12,1,2,24,8,25,#FFF59D,#3E2723,2,0
445,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#F48FB1,#880E4F,500,1,12,0,1,0,24,16,25,#FFF59D,#B71C1C,0,0
446,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#EF9A9A,#3E2723,500,1,0,0,1,1,16,12,25,#880E4F,#F57F17,2,1
447,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#90CAF9,#B71C1C,500,0,0,24,0,0,16,16,25,#FFEB3B,#1B5E20,2,1
448,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#0D47A1,#FFEB3B,700,1,16,12,0,0,16,24,0,#FFF59D,#2196F3,1,2
449,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#FFEB3B,#B71C1C,500,0,24,24,1,0,12,12,0,#FFF59D,#3E2723,2,2
450,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#F44336,#FFF59D,700,0,8,16,1,1,12,8,25,#F44336,#FFF59D,2,2
451,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#1B5E20,#FFF59D,500,0,12,12,0,2,24,16,25,#FFF59D,#3E2723,1,0
452,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#3E2723,#FFEB3B,700,1,12,8,1,1,12,16,0,#FFF59D,#880E4F,1,1
453,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#2196F3,#FFF59D,700,0,16,0,0,1,24,8,0,#FFF59D,#0D47A1,1,2
454,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,1,0,0,1,1,0,2,1,1,0,1,0,0,#FFEB3B,#0D47A1,700,1,8,24,1,1,16,24,0,#A5D6A7,#1B5E20,2,0
455,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#2196F3,#79FF48,700,1,8,8,0,0,16,24,0,#E91E63,#FFF59D,2,1
456,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#2196F3,#79FF48,700,0,24,24,0,1,24,8,0,#FFEB3B,#0D47A1,1,0
457,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#0D47A1,#79FF48,700,0,16,0,0,0,24,24,25,#2196F3,#FFF59D,1,1
458,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#880E4F,#FFEB3B,500,0,8,0,1,0,24,16,0,#3E2723,#F48FB1,0,2
459,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#90CAF9,#3E2723,500,1,24,12,0,0,8,12,25,#FFF59D,#0D47A1,0,0
460,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#1B5E20,#F57F17,500,0,0,0,1,1,8,24,25,#FFF59D,#1B5E20,0,2
461,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#2196F3,#FFF59D,700,1,8,12,0,0,16,24,0,#90CAF9,#3E2723,1,1
462,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#A5D6A7,#880E4F,500,0,0,24,0,1,8,24,0,#EF9A9A,#880E4F,1,1
463,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#0D47A1,#90CAF9,500,1,16,0,1,2,24,16,0,#2196F3,#FFEB3B,0,0
464,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#880E4F,#FFEB3B,700,0,16,0,1,0,16,24,0,#FFF59D,#1B5E20,1,0
465,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#3E2723,#BCAAA4,700,0,0,12,0,0,12,12,0,#FFF59D,#1B5E20,0,0
466,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#3E2723,#A5D6A7,500,0,24,16,0,1,12,16,25,#FFF59D,#0D47A1,2,1
467,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#0D47A1,#A5D6A7,700,0,24,12,0,0,12,24,0,#B71C1C,#FFEB3B,1,1
468,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#0D47A1,#F48FB1,500,0,8,24,0,2,12,24,25,#FFF59D,#880E4F,0,0
469,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#0D47A1,#FFEB3B,500,0,8,16,1,2,12,8,25,#F44336,#FFF59D,0,1
470,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#3E2723,#F57F17,700,0,12,12,0,0,24,24,0,#880E4F,#EF9A9A,1,1
471,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#A5D6A7,#3E2723,700,0,12,0,0,0,8,8,0,#0D47A1,#FFEB3B,2,0
472,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#FFF59D,#880E4F,700,1,16,16,1,0,8,24,25,#FFF59D,#880E4F,1,2
473,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#FFEB3B,#B71C1C,500,1,0,0,1,0,12,12,25,#F48FB1,#0D47A1,1,0
474,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#FFF59D,#B71C1C,700,0,24,0,0,1,8,12,0,#BCAAA4,#3E2723,1,2
475,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#FFEB3B,#0D47A1,700,1,12,8,1,2,8,8,0,#FFEB3B,#1B5E20,1,2
476,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#90CAF9,#3E2723,500,0,0,8,1,1,12,12,25,#2196F3,#FFEB3B,2,2
477,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#E91E63,#FFEB3B,700,0,16,8,0,0,8,8,25,#F44336,#FFF59D,2,2
478,3,3,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#90CAF9,#0D47A1,700,0,16,16,1,0,24,16,0,#FFEB3B,#3E2723,0,2
479,3,3,1,3,3,3,3,3,5,2,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#E91E63,#FFEB3B,700,0,8,12,1,2,24,8,25,#FFF59D,#3E2723,2,0
480,3,3,1,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#F48FB1,#880E4F,500,1,12,0,1,0,24,16,25,#FFF59D,#B71C1C,0,0
481,3,3,3,3,3,2,3,4,3,3,3,3,4,4,3,3,4,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#EF9A9A,#3E2723,500,1,0,0,1,1,16,12,25,#880E4F,#F57F17,2,1
482,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#90CAF9,#B71C1C,500,0,0,24,0,0,16,16,25,#FFEB3B,#1B5E20,2,1
483,3,4,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#0D47A1,#FFEB3B,700,1,16,12,0,0,16,24,0,#FFF59D,#2196F3,1,2
484,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#FFEB3B,#B71C1C,500,0,24,24,1,0,12,12,0,#FFF59D,#3E2723,2,2
485,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#F44336,#FFF59D,700,0,8,16,1,1,12,8,25,#F44336,#FFF59D,2,2
486,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#1B5E20,#FFF59D,500,0,12,12,0,2,24,16,25,#FFF59D,#3E2723,1,0
487,3,3,3,4,3,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#3E2723,#FFEB3B,700,1,12,8,1,1,12,16,0,#FFF59D,#880E4F,1,1
488,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#2196F3,#FFF59D,700,0,16,0,0,1,24,8,0,#FFF59D,#0D47A1,1,2
489,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,21,0,0,0,1,0,1,0,0,0,0,1,0,1,0,#FFEB3B,#0D47A1,700,1,8,24,1,1,16,24,0,#A5D6A7,#1B5E20,2,0
490,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#2196F3,#79FF48,700,1,8,8,0,0,16,24,0,#E91E63,#FFF59D,2,1
491,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#2196F3,#79FF48,700,0,24,24,0,1,24,8,0,#FFEB3B,#0D47A1,1,0
492,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#0D47A1,#79FF48,700,0,16,0,0,0,24,24,25,#2196F3,#FFF59D,1,1
493,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#880E4F,#FFEB3B,500,0,8,0,1,0,24,16,0,#3E2723,#F48FB1,0,2
494,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#90CAF9,#3E2723,500,1,24,12,0,0,8,12,25,#FFF59D,#0D47A1,0,0
495,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#1B5E20,#F57F17,500,0,0,0,1,1,8,24,25,#FFF59D,#1B5E20,0,2
496,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#2196F3,#FFF59D,700,1,8,12,0,0,16,24,0,#90CAF9,#3E2723,1,1
497,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#A5D6A7,#880E4F,500,0,0,24,0,1,8,24,0,#EF9A9A,#880E4F,1,1
498,3,4,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#0D47A1,#90CAF9,500,1,16,0,1,2,24,16,0,#2196F3,#FFEB3B,0,0
499,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#880E4F,#FFEB3B,700,0,16,0,1,0,16,24,0,#FFF59D,#1B5E20,1,0
500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#3E2723,#BCAAA4,700,0,0,12,0,0,12,12,0,#FFF59D,#1B5E20,0,0
501,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#3E2723,#A5D6A7,500,0,24,16,0,1,12,16,25,#FFF59D,#0D47A1,2,1
502,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,1,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#0D47A1,#A5D6A7,700,0,24,12,0,0,12,24,0,#B71C1C,#FFEB3B,1,1
503,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#0D47A1,#F48FB1,500,0,8,24,0,2,12,24,25,#FFF59D,#880E4F,0,0
504,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#0D47A1,#FFEB3B,500,0,8,16,1,2,12,8,25,#F44336,#FFF59D,0,1
505,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#3E2723,#F57F17,700,0,12,12,0,0,24,24,0,#880E4F,#EF9A9A,1,1
506,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#A5D6A7,#3E2723,700,0,12,0,0,0,8,8,0,#0D47A1,#FFEB3B,2,0
507,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#FFF59D,#880E4F,700,1,16,16,1,0,8,24,25,#FFF59D,#880E4F,1,2
508,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#FFEB3B,#B71C1C,500,1,0,0,1,0,12,12,25,#F48FB1,#0D47A1,1,0
509,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#FFF59D,#B71C1C,700,0,24,0,0,1,8,12,0,#BCAAA4,#3E2723,1,2
510,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#FFEB3B,#0D47A1,700,1,12,8,1,2,8,8,0,#FFEB3B,#1B5E20,1,2
511,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#90CAF9,#3E2723,500,0,0,8,1,1,12,12,25,#2196F3,#FFEB3B,2,2
512,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#E91E63,#FFEB3B,700,0,16,8,0,0,8,8,25,#F44336,#FFF59D,2,2
513,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#90CAF9,#0D47A1,700,0,16,16,1,0,24,16,0,#FFEB3B,#3E2723,0,2
514,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,18,0,0,0,0,0,5,0,0,1,0,2,1,0,0,#E91E63,#FFEB3B,700,0,8,12,1,2,24,8,25,#FFF59D,#3E2723,2,0
